Gene Name,Gene Symbol
NZ_CP053601.1:3766115-3766840,phoU
NZ_CP053601.1:3766855-3767628,pstB
NZ_CP053601.1:3767811-3768701,pstA
NZ_CP053601.1:3768701-3769660,pstC
NZ_CP053601.1:3769746-3770786,pstS
NZ_CP053601.1:3771100-3772929,glmS
NZ_CP053601.1:3773091-3774461,glmU
NZ_CP053601.1:3774814-3775233,atpC
NZ_CP053601.1:3775254-3776636,atpD
NZ_CP053601.1:3776663-3777526,atpG
NZ_CP053601.1:3777577-3779118,atpA
NZ_CP053601.1:3779131-3779664,atpH
NZ_CP053601.1:3779679-3780149,atpF
NZ_CP053601.1:3780211-3780450,atpE
NZ_CP053601.1:3780497-3781312,atpB
NZ_CP053601.1:3782318-3782941,rsmG
NZ_CP053601.1:3783005-3784894,mnmG
NZ_CP053601.1:3785273-3785716,mioC
NZ_CP053601.1:3785806-3786264,asnC
NZ_CP053601.1:3786416-3787408,asnA
NZ_CP053601.1:3787413-3788864,viaA
NZ_CP053601.1:3788858-3790354,ravA
NZ_CP053601.1:3790577-3792445,kup
NZ_CP053601.1:3792612-3792803,rbsD
NZ_CP053601.1:3792829-3794198,Unknown
NZ_CP053601.1:3794223-3794477,rbsD
NZ_CP053601.1:3794485-3795990,rbsA
NZ_CP053601.1:3795995-3796960,rbsC
NZ_CP053601.1:3796985-3797875,rbsB
NZ_CP053601.1:3798001-3798930,rbsK
NZ_CP053601.1:3798934-3799926,rbsR
NZ_CP053601.1:3799892-3801319,mdtD
NZ_CP053601.1:3801342-3802034,yieP
NZ_CP053601.1:3802515-3804056,Unknown
NZ_CP053601.1:3804402-3807307,Unknown
NZ_CP053601.1:3807657-3807732,Unknown
NZ_CP053601.1:3807828-3808667,hdfR
NZ_CP053601.1:3809149-3810669,yifB
NZ_CP053601.1:3811022-3811120,ilvL
NZ_CP053601.1:3811260-3812906,ilvG
NZ_CP053601.1:3813186-3814115,ilvE
NZ_CP053601.1:3814180-3816030,ilvD
NZ_CP053601.1:3816033-3817577,ilvA
NZ_CP053601.1:3817629-3818522,ilvY
NZ_CP053601.1:3818672-3820147,ilvC
NZ_CP053601.1:3820234-3820515,ppiC
NZ_CP053601.1:3820714-3821162,Unknown
NZ_CP053601.1:3821379-3823400,rep
NZ_CP053601.1:3823447-3824931,gppA
NZ_CP053601.1:3825065-3826330,rhlB
NZ_CP053601.1:3826931-3827032,rhoL
NZ_CP053601.1:3827117-3828376,rho
NZ_CP053601.1:3828616-3829719,wecA
NZ_CP053601.1:3829731-3830777,wzzE
NZ_CP053601.1:3830833-3831963,wecB
NZ_CP053601.1:3831960-3833222,wecC
NZ_CP053601.1:3833222-3834289,rffG
NZ_CP053601.1:3834308-3835189,rfbA
NZ_CP053601.1:3835167-3835841,rffC
NZ_CP053601.1:3835846-3836976,rffA
NZ_CP053601.1:3836978-3838228,wzxE
NZ_CP053601.1:3838225-3839304,rffT
NZ_CP053601.1:3839301-3840653,wzyE
NZ_CP053601.1:3840656-3841396,wecG
NZ_CP053601.1:3841587-3842972,yifK
NZ_CP053601.1:3843306-3843392,Unknown
NZ_CP053601.1:3843658-3844893,aslB
NZ_CP053601.1:3845051-3846706,aslA
NZ_CP053601.1:3847392-3848588,hemY
NZ_CP053601.1:3848591-3849796,hemX
NZ_CP053601.1:3849818-3850558,hemD
NZ_CP053601.1:3850555-3851496,hemC
NZ_CP053601.1:3851883-3854429,cyaA
NZ_CP053601.1:3855259-3855462,yifL
NZ_CP053601.1:3855499-3856323,dapF
NZ_CP053601.1:3856320-3857027,yigA
NZ_CP053601.1:3857024-3857920,xerC
NZ_CP053601.1:3857920-3858636,yigB
NZ_CP053601.1:3858720-3860882,uvrD
NZ_CP053601.1:3860937-3861839,Unknown
NZ_CP053601.1:3861922-3862686,yigE
NZ_CP053601.1:3863056-3864006,corA
NZ_CP053601.1:3864048-3864539,Unknown
NZ_CP053601.1:3864536-3865384,Unknown
NZ_CP053601.1:3865567-3865713,Unknown
NZ_CP053601.1:3866148-3866528,yigG
NZ_CP053601.1:3866623-3867513,rarD
NZ_CP053601.1:3868197-3869066,pldA
NZ_CP053601.1:3869191-3871020,recQ
NZ_CP053601.1:3871084-3871704,rhtC
NZ_CP053601.1:3871766-3872386,rhtB
NZ_CP053601.1:3872497-3873519,pldB
NZ_CP053601.1:3873527-3874327,yigL
NZ_CP053601.1:3874403-3875302,bioP
NZ_CP053601.1:3875190-3876143,metR
NZ_CP053601.1:3876380-3878641,metE
NZ_CP053601.1:3878735-3879631,Unknown
NZ_CP053601.1:3879709-3880932,Unknown
NZ_CP053601.1:3880958-3881347,Unknown
NZ_CP053601.1:3881364-3882320,arcC
NZ_CP053601.1:3882313-3883737,Unknown
NZ_CP053601.1:3883734-3885293,fdrA
NZ_CP053601.1:3885388-3886248,Unknown
NZ_CP053601.1:3886254-3886922,Unknown
NZ_CP053601.1:3887179-3887988,ysgA
NZ_CP053601.1:3888250-3889014,udp
NZ_CP053601.1:3889048-3890538,Unknown
NZ_CP053601.1:3891074-3892048,Unknown
NZ_CP053601.1:3892073-3892702,Unknown
NZ_CP053601.1:3892692-3893696,Unknown
NZ_CP053601.1:3893720-3894487,Unknown
NZ_CP053601.1:3894704-3896131,rmuC
NZ_CP053601.1:3896226-3896981,ubiE
NZ_CP053601.1:3896995-3897600,ubiJ
NZ_CP053601.1:3897597-3899237,ubiB
NZ_CP053601.1:3899316-3899585,tatA
NZ_CP053601.1:3899589-3900104,tatB
NZ_CP053601.1:3900107-3900883,tatC
NZ_CP053601.1:3900925-3901707,tatD
NZ_CP053601.1:3901704-3902192,rfaH
NZ_CP053601.1:3902359-3903852,ubiD
NZ_CP053601.1:3903898-3904599,fre
NZ_CP053601.1:3904882-3906045,fadA
NZ_CP053601.1:3906055-3908244,fadB
NZ_CP053601.1:3908434-3909765,pepQ
NZ_CP053601.1:3909765-3910379,yigZ
NZ_CP053601.1:3910418-3911869,trkH
NZ_CP053601.1:3911881-3912426,hemG
NZ_CP053601.1:3912804-3914345,Unknown
NZ_CP053601.1:3914792-3917695,Unknown
NZ_CP053601.1:3918103-3918630,mobB
NZ_CP053601.1:3918612-3919196,mobA
NZ_CP053601.1:3919612-3920598,srkA
NZ_CP053601.1:3920615-3921241,dsbA
NZ_CP053601.1:3921396-3922826,yihF
NZ_CP053601.1:3922867-3923742,yihG
NZ_CP053601.1:3923645-3923863,Unknown
NZ_CP053601.1:3924163-3926949,polA
NZ_CP053601.1:3927330-3927962,yihA
NZ_CP053601.1:3928544-3929053,yihI
NZ_CP053601.1:3929242-3930615,hemN
NZ_CP053601.1:3931027-3932436,glnG
NZ_CP053601.1:3932448-3933497,glnL
NZ_CP053601.1:3933783-3935192,glnA
NZ_CP053601.1:3935565-3937388,typA
NZ_CP053601.1:3937605-3938315,yihL
NZ_CP053601.1:3938323-3939303,yihM
NZ_CP053601.1:3939405-3940670,yihN
NZ_CP053601.1:3940761-3941453,ompL
NZ_CP053601.1:3941520-3942923,yihO
NZ_CP053601.1:3942963-3944348,yihP
NZ_CP053601.1:3944394-3946358,yihQ
NZ_CP053601.1:3946522-3947424,yihR
NZ_CP053601.1:3947562-3948803,yihS
NZ_CP053601.1:3948820-3949698,yihT
NZ_CP053601.1:3949722-3950618,yihU
NZ_CP053601.1:3950786-3951682,yihV
NZ_CP053601.1:3951716-3952501,csqR
NZ_CP053601.1:3952600-3953199,yihX
NZ_CP053601.1:3953193-3954065,yihY
NZ_CP053601.1:3954062-3954499,dtd
NZ_CP053601.1:3954544-3955485,fabY
NZ_CP053601.1:3956338-3956556,yiiE
NZ_CP053601.1:3957346-3958275,fdhE
NZ_CP053601.1:3958272-3958907,fdoI
NZ_CP053601.1:3958904-3959806,fdoH
NZ_CP053601.1:3959819-3962869,fdnG
NZ_CP053601.1:3964049-3965104,yiiG
NZ_CP053601.1:3965154-3966902,frvR
NZ_CP053601.1:3966902-3967972,frvX
NZ_CP053601.1:3967962-3969413,frvB
NZ_CP053601.1:3970347-3971741,Unknown
NZ_CP053601.1:3972106-3972930,rhaD
NZ_CP053601.1:3973105-3974364,rhaA
NZ_CP053601.1:3974361-3975830,rhaB
NZ_CP053601.1:3976118-3976954,rhaS
NZ_CP053601.1:3977028-3977876,rhaR
NZ_CP053601.1:3977873-3978907,rhaT
NZ_CP053601.1:3979192-3979812,sodA
NZ_CP053601.1:3980072-3981055,kdgT
NZ_CP053601.1:3981204-3981878,yiiM
NZ_CP053601.1:3981984-3983357,cpxA
NZ_CP053601.1:3983354-3984052,cpxR
NZ_CP053601.1:3984851-3985753,fieF
NZ_CP053601.1:3985934-3986896,pfkA
NZ_CP053601.1:3987216-3988205,sbp
NZ_CP053601.1:3988312-3989067,cdh
NZ_CP053601.1:3989122-3989889,tpiA
NZ_CP053601.1:3989997-3990596,yiiQ
NZ_CP053601.1:3990697-3991137,yiiR
NZ_CP053601.1:3991349-3991648,yiiS
NZ_CP053601.1:3992108-3992854,fpr
NZ_CP053601.1:3992951-3993961,glpX
NZ_CP053601.1:3994096-3995604,glpK
NZ_CP053601.1:3995627-3996472,glpF
NZ_CP053601.1:3997228-3997713,rraA
NZ_CP053601.1:3997806-3998732,menA
NZ_CP053601.1:3998799-4000130,hslU
NZ_CP053601.1:4000140-4000670,hslV
NZ_CP053601.1:4000763-4001722,ftsN
NZ_CP053601.1:4001814-4002839,cytR
NZ_CP053601.1:4002995-4005193,priA
NZ_CP053601.1:4005396-4005608,rpmE
NZ_CP053601.1:4005663-4006286,Unknown
NZ_CP053601.1:4006293-4006901,yiiX
NZ_CP053601.1:4007085-4007402,metJ
NZ_CP053601.1:4008842-4011274,metL
NZ_CP053601.1:4011413-4011547,Unknown
NZ_CP053601.1:4011623-4012513,metF
NZ_CP053601.1:4012842-4015022,katG
NZ_CP053601.1:4015115-4016020,yijE
NZ_CP053601.1:4016047-4016664,yijF
NZ_CP053601.1:4016939-4018042,gldA
NZ_CP053601.1:4018053-4018715,fsa
NZ_CP053601.1:4018727-4021228,ptsP
NZ_CP053601.1:4021537-4022616,frwC
NZ_CP053601.1:4023002-4025299,pflD
NZ_CP053601.1:4025265-4026143,pflC
NZ_CP053601.1:4026145-4026486,frwD
NZ_CP053601.1:4026473-4027324,yijO
NZ_CP053601.1:4027539-4029272,eptC
NZ_CP053601.1:4029454-4032105,ppc
NZ_CP053601.1:4032457-4033608,argE
NZ_CP053601.1:4033762-4034766,argC
NZ_CP053601.1:4034774-4035550,argB
NZ_CP053601.1:4035611-4036984,argH
NZ_CP053601.1:4037251-4038168,oxyR
NZ_CP053601.1:4038151-4039551,sthA
NZ_CP053601.1:4039882-4040532,fabR
NZ_CP053601.1:4040931-4042031,trmA
NZ_CP053601.1:4042400-4044244,btuB
NZ_CP053601.1:4044189-4045046,murI
NZ_CP053601.1:4045420-4046961,Unknown
NZ_CP053601.1:4047316-4050223,Unknown
NZ_CP053601.1:4050568-4051596,murB
NZ_CP053601.1:4051593-4052558,birA
NZ_CP053601.1:4052587-4053537,coaA
NZ_CP053601.1:4053983-4054067,Unknown
NZ_CP053601.1:4054455-4055639,tuf
NZ_CP053601.1:4056254-4056799,nusG
NZ_CP053601.1:4056958-4057386,rplK
NZ_CP053601.1:4057390-4058094,rplA
NZ_CP053601.1:4058507-4059004,rplJ
NZ_CP053601.1:4059071-4059436,rplL
NZ_CP053601.1:4059756-4063784,rpoB
NZ_CP053601.1:4063861-4068084,rpoC
NZ_CP053601.1:4069246-4070379,thiH
NZ_CP053601.1:4070376-4071146,thiG
NZ_CP053601.1:4071148-4071348,thiS
NZ_CP053601.1:4071332-4072087,thiF
NZ_CP053601.1:4072080-4072715,thiE
NZ_CP053601.1:4072715-4074610,thiC
NZ_CP053601.1:4074844-4075320,rsd
NZ_CP053601.1:4075415-4076188,nudC
NZ_CP053601.1:4076228-4077292,hemE
NZ_CP053601.1:4077302-4077973,nfi
NZ_CP053601.1:4079078-4079773,yjaH
NZ_CP053601.1:4080432-4081808,zraS
NZ_CP053601.1:4081805-4083130,zraR
NZ_CP053601.1:4083127-4084416,purD
NZ_CP053601.1:4084428-4086017,purH
NZ_CP053601.1:4086634-4088175,Unknown
NZ_CP053601.1:4088521-4091426,Unknown
NZ_CP053601.1:4092025-4092468,yjaB
NZ_CP053601.1:4092625-4093554,metA
NZ_CP053601.1:4093823-4095424,aceB
NZ_CP053601.1:4095454-4096758,aceA
NZ_CP053601.1:4097039-4098775,aceK
NZ_CP053601.1:4098744-4100318,Unknown
NZ_CP053601.1:4100635-4101459,iclR
NZ_CP053601.1:4101659-4105342,metH
NZ_CP053601.1:4105562-4107193,yjbB
NZ_CP053601.1:4107284-4107973,pepE
NZ_CP053601.1:4108185-4109057,rluF
NZ_CP053601.1:4109190-4109462,yjbD
NZ_CP053601.1:4109715-4111064,lysC
NZ_CP053601.1:4111589-4113238,pgi
NZ_CP053601.1:4113737-4113979,yjbE
NZ_CP053601.1:4114094-4114732,yjbF
NZ_CP053601.1:4114729-4115466,yjbG
NZ_CP053601.1:4115466-4117562,yjbH
NZ_CP053601.1:4117609-4117887,Unknown
NZ_CP053601.1:4117888-4118031,Unknown
NZ_CP053601.1:4118611-4120086,xylE
NZ_CP053601.1:4120458-4121348,malG
NZ_CP053601.1:4121363-4122907,malF
NZ_CP053601.1:4123061-4124251,malE
NZ_CP053601.1:4124616-4125731,malK
NZ_CP053601.1:4125803-4127143,lamB
NZ_CP053601.1:4127386-4128306,malM
NZ_CP053601.1:4128535-4130115,Unknown
NZ_CP053601.1:4130338-4130835,ubiC
NZ_CP053601.1:4130848-4131720,ubiA
NZ_CP053601.1:4131875-4134298,plsB
NZ_CP053601.1:4134947-4135555,lexA
NZ_CP053601.1:4135628-4136953,dinF
NZ_CP053601.1:4137069-4137278,yjbJ
NZ_CP053601.1:4137320-4137835,zur
NZ_CP053601.1:4138429-4139175,Unknown
NZ_CP053601.1:4139538-4140575,dusA
NZ_CP053601.1:4141117-4142100,qorA
NZ_CP053601.1:4142183-4143598,dnaB
NZ_CP053601.1:4143651-4144730,alr
NZ_CP053601.1:4144983-4146176,tyrB
NZ_CP053601.1:4147283-4147996,aphA
NZ_CP053601.1:4148107-4148523,yjbQ
NZ_CP053601.1:4148918-4151740,uvrA
NZ_CP053601.1:4151995-4152531,ssb1
NZ_CP053601.1:4153341-4154927,pdeC
NZ_CP053601.1:4155339-4155803,soxR
NZ_CP053601.1:4156349-4157698,ghxP
NZ_CP053601.1:4157850-4159499,yjcE
NZ_CP053601.1:4159653-4160946,espX5
NZ_CP053601.1:4161124-4162773,actP
NZ_CP053601.1:4162770-4163084,yjcH
NZ_CP053601.1:4163285-4165243,acs
NZ_CP053601.1:4165636-4167072,nrfA
NZ_CP053601.1:4167117-4167683,nrfB
NZ_CP053601.1:4167680-4168351,nrfC
NZ_CP053601.1:4168348-4169304,nrfD
NZ_CP053601.1:4169324-4171042,nrfE
NZ_CP053601.1:4171415-4172011,nrfG
NZ_CP053601.1:4172353-4173666,gltP
NZ_CP053601.1:4174083-4174772,yjcO
NZ_CP053601.1:4174866-4177013,fdhF
NZ_CP053601.1:4177211-4178677,mdtP
NZ_CP053601.1:4178674-4180725,mdtO
NZ_CP053601.1:4180725-4181756,mdtN
NZ_CP053601.1:4181775-4182050,ytcA
NZ_CP053601.1:4182259-4184244,yjcS
NZ_CP053601.1:4184517-4185446,alsK
NZ_CP053601.1:4185430-4186125,alsE
NZ_CP053601.1:4186136-4187116,alsC
NZ_CP053601.1:4187095-4188627,alsA
NZ_CP053601.1:4188754-4189689,alsB
NZ_CP053601.1:4189748-4190638,alsR
NZ_CP053601.1:4191991-4192749,phnP
NZ_CP053601.1:4192751-4193185,phnO
NZ_CP053601.1:4193172-4193729,phnN
NZ_CP053601.1:4193729-4194865,phnM
NZ_CP053601.1:4195653-4196411,phnK
NZ_CP053601.1:4196408-4197253,phnJ
NZ_CP053601.1:4197246-4198310,phnI
NZ_CP053601.1:4198891-4199343,phnG
NZ_CP053601.1:4199344-4200069,phnF
NZ_CP053601.1:4200090-4200869,phnE
NZ_CP053601.1:4200975-4201991,phnD
NZ_CP053601.1:4202016-4202804,phnC
NZ_CP053601.1:4202937-4203380,yjdN
NZ_CP053601.1:4203938-4204273,yjdM
NZ_CP053601.1:4204674-4206902,crfC
NZ_CP053601.1:4206899-4207777,rdcB
NZ_CP053601.1:4208041-4209543,proP
NZ_CP053601.1:4209720-4210820,pmrB
NZ_CP053601.1:4210821-4211489,basR
NZ_CP053601.1:4211486-4213129,eptA
NZ_CP053601.1:4213233-4214570,adiC
NZ_CP053601.1:4214707-4215468,adiY
NZ_CP053601.1:4215793-4218060,adiA
NZ_CP053601.1:4219450-4220805,melA
NZ_CP053601.1:4220908-4222329,melB
NZ_CP053601.1:4222468-4223097,yjdF
NZ_CP053601.1:4223220-4224866,fumB
NZ_CP053601.1:4224944-4226284,dcuB
NZ_CP053601.1:4226855-4227574,dcuR
NZ_CP053601.1:4227571-4229207,dcuS
NZ_CP053601.1:4229388-4229618,yjdI
NZ_CP053601.1:4230129-4230425,ghoS
NZ_CP053601.1:4230453-4230626,ghoT
NZ_CP053601.1:4230745-4232262,lysS
NZ_CP053601.1:4232499-4233956,dtpC
NZ_CP053601.1:4234015-4236162,cadA
NZ_CP053601.1:4236242-4237576,cadB
NZ_CP053601.1:4237942-4239480,cadC
NZ_CP053601.1:4240097-4240172,Unknown
NZ_CP053601.1:4240279-4240854,yjdC
NZ_CP053601.1:4240891-4242588,dsbD
NZ_CP053601.1:4243018-4244319,dcuA
NZ_CP053601.1:4244437-4245873,aspA
NZ_CP053601.1:4246210-4246686,fxsA
NZ_CP053601.1:4246702-4247958,yjeH
NZ_CP053601.1:4248571-4250217,groL
NZ_CP053601.1:4250355-4250708,yjeI
NZ_CP053601.1:4250901-4251770,yjeJ
NZ_CP053601.1:4252165-4253193,epmB
NZ_CP053601.1:4254089-4254235,ecnB
NZ_CP053601.1:4255347-4256480,ampC
NZ_CP053601.1:4256913-4257308,frdC
NZ_CP053601.1:4257319-4258053,frdB
NZ_CP053601.1:4258046-4259854,frdA
NZ_CP053601.1:4260179-4261156,epmA
NZ_CP053601.1:4261375-4262877,yjeM
NZ_CP053601.1:4263027-4266350,mscM
NZ_CP053601.1:4266372-4267340,asd
NZ_CP053601.1:4267437-4268489,rsgA
NZ_CP053601.1:4268584-4269129,orn
NZ_CP053601.1:4269908-4271047,queG
NZ_CP053601.1:4271046-4272593,nnr
NZ_CP053601.1:4273045-4274382,amiB
NZ_CP053601.1:4274392-4276239,mutL
NZ_CP053601.1:4276232-4277182,miaA
NZ_CP053601.1:4277268-4277576,hfq
NZ_CP053601.1:4277652-4278932,hflX
NZ_CP053601.1:4279018-4280277,hflK
NZ_CP053601.1:4280280-4281284,hflC
NZ_CP053601.1:4281366-4281563,yjeT
NZ_CP053601.1:4281667-4282965,purA
NZ_CP053601.1:4283170-4283595,nsrR
NZ_CP053601.1:4283634-4286075,rnr
NZ_CP053601.1:4286255-4286986,rlmB
NZ_CP053601.1:4287533-4288231,yjfJ
NZ_CP053601.1:4288282-4288941,yjfK
NZ_CP053601.1:4288959-4289357,yjfL
NZ_CP053601.1:4289367-4290005,yjfM
NZ_CP053601.1:4290008-4291171,yjfC
NZ_CP053601.1:4291255-4292880,aidB
NZ_CP053601.1:4292997-4293272,yjfN
NZ_CP053601.1:4293421-4293750,bsmA
NZ_CP053601.1:4293932-4294681,yjfP
NZ_CP053601.1:4294678-4295433,ulaR
NZ_CP053601.1:4295541-4296605,ulaG
NZ_CP053601.1:4296960-4298357,ulaA
NZ_CP053601.1:4298373-4298678,ulaB
NZ_CP053601.1:4298688-4299152,ulaC
NZ_CP053601.1:4299166-4299816,ulaD
NZ_CP053601.1:4299826-4300680,ulaE
NZ_CP053601.1:4300680-4301366,ulaF
NZ_CP053601.1:4301495-4301770,yjfY
NZ_CP053601.1:4302098-4302493,rpsF
NZ_CP053601.1:4302819-4303046,rpsR
NZ_CP053601.1:4303088-4303537,rplI
NZ_CP053601.1:4303639-4304916,Unknown
NZ_CP053601.1:4305009-4307081,Unknown
NZ_CP053601.1:4307078-4308619,Unknown
NZ_CP053601.1:4308629-4309405,Unknown
NZ_CP053601.1:4309415-4310257,Unknown
NZ_CP053601.1:4310267-4311058,Unknown
NZ_CP053601.1:4311271-4311918,Unknown
NZ_CP053601.1:4311902-4312540,ytfB
NZ_CP053601.1:4312759-4313379,fklB
NZ_CP053601.1:4313688-4315100,cycA
NZ_CP053601.1:4315145-4315807,ytfE
NZ_CP053601.1:4315915-4316880,ytfF
NZ_CP053601.1:4316989-4317849,qorB
NZ_CP053601.1:4317938-4318318,ytfH
NZ_CP053601.1:4318441-4320384,cpdB
NZ_CP053601.1:4320574-4321314,cysQ
NZ_CP053601.1:4321304-4321861,ytfJ
NZ_CP053601.1:4322454-4323797,paeA
NZ_CP053601.1:4324120-4324758,msrA
NZ_CP053601.1:4324964-4326697,tamA
NZ_CP053601.1:4326694-4330473,tamB
NZ_CP053601.1:4331197-4331727,ppa
NZ_CP053601.1:4332037-4332993,ytfQ
NZ_CP053601.1:4333133-4334635,ytfR
NZ_CP053601.1:4334649-4335671,ytfT
NZ_CP053601.1:4335658-4336653,yjfF
NZ_CP053601.1:4336686-4337684,fbp
NZ_CP053601.1:4337860-4339233,mpl
NZ_CP053601.1:4339389-4339940,yjgA
NZ_CP053601.1:4340035-4341387,pmbA
NZ_CP053601.1:4341570-4341956,cybC
NZ_CP053601.1:4342001-4342465,nrdG
NZ_CP053601.1:4342624-4344762,nrdD
NZ_CP053601.1:4345156-4346811,treC
NZ_CP053601.1:4346861-4348282,treB
NZ_CP053601.1:4348401-4349348,treR
NZ_CP053601.1:4349727-4352423,mgtA
NZ_CP053601.1:4352629-4353015,ridA
NZ_CP053601.1:4353088-4353549,pyrI
NZ_CP053601.1:4353562-4354497,pyrB
NZ_CP053601.1:4354501-4354635,pyrL
NZ_CP053601.1:4354916-4355311,yjgH
NZ_CP053601.1:4355442-4356155,bdcA
NZ_CP053601.1:4356226-4356819,bdcR
NZ_CP053601.1:4356964-4357416,tabA
NZ_CP053601.1:4357539-4359191,Unknown
NZ_CP053601.1:4359264-4360268,argF
NZ_CP053601.1:4360430-4360846,rraB
NZ_CP053601.1:4361588-4362784,yjgN
NZ_CP053601.1:4362840-4365695,valS
NZ_CP053601.1:4365695-4366138,holC
NZ_CP053601.1:4366492-4368003,pepA
NZ_CP053601.1:4369370-4370452,lptG
NZ_CP053601.1:4370613-4372115,yjgR
NZ_CP053601.1:4372193-4373191,idnR
NZ_CP053601.1:4373258-4374577,idnT
NZ_CP053601.1:4374640-4375404,idnO
NZ_CP053601.1:4375428-4376459,idnD
NZ_CP053601.1:4376676-4377239,idnK
NZ_CP053601.1:4377243-4378262,ahr
NZ_CP053601.1:4378785-4379993,Unknown
NZ_CP053601.1:4380310-4381490,Unknown
NZ_CP053601.1:4382649-4382792,Unknown
NZ_CP053601.1:4382820-4384166,insG
NZ_CP053601.1:4384775-4385992,nanX
NZ_CP053601.1:4386004-4387122,nanY
NZ_CP053601.1:4387343-4387600,Unknown
NZ_CP053601.1:4387914-4389081,Unknown
NZ_CP053601.1:4389492-4391489,betT
NZ_CP053601.1:4391643-4392799,Unknown
NZ_CP053601.1:4392866-4393650,Unknown
NZ_CP053601.1:4393733-4393990,Unknown
NZ_CP053601.1:4394547-4395314,fecE
NZ_CP053601.1:4395315-4396271,fecD
NZ_CP053601.1:4396268-4397266,fecC
NZ_CP053601.1:4397263-4398165,fecB
NZ_CP053601.1:4398210-4400534,fecA
NZ_CP053601.1:4400621-4401574,fecR
NZ_CP053601.1:4401571-4402092,fecI
NZ_CP053601.1:4402384-4403081,Unknown
NZ_CP053601.1:4403223-4403372,Unknown
NZ_CP053601.1:4403806-4404099,Unknown
NZ_CP053601.1:4405069-4405851,sgcR
NZ_CP053601.1:4405868-4406500,sgcE
NZ_CP053601.1:4406512-4406943,sgcA
NZ_CP053601.1:4407074-4407880,sgcQ
NZ_CP053601.1:4407893-4409206,sgcC
NZ_CP053601.1:4409218-4409496,sgcB
NZ_CP053601.1:4409493-4410614,sgcX
NZ_CP053601.1:4410859-4410975,Unknown
NZ_CP053601.1:4411400-4412146,yjhP
NZ_CP053601.1:4412202-4412747,yjhQ
NZ_CP053601.1:4412759-4413016,topAI
NZ_CP053601.1:4413754-4414994,yjhR
NZ_CP053601.1:4415262-4415467,Unknown
NZ_CP053601.1:4415577-4416557,nanS
NZ_CP053601.1:4416622-4417728,nanM
NZ_CP053601.1:4417748-4418464,nanC
NZ_CP053601.1:4419920-4420402,fimB
NZ_CP053601.1:4421776-4422372,fimE
NZ_CP053601.1:4422854-4423402,fimA
NZ_CP053601.1:4424043-4424768,fimC
NZ_CP053601.1:4424835-4427471,fimD
NZ_CP053601.1:4427481-4428011,fimF
NZ_CP053601.1:4428024-4428527,fimG
NZ_CP053601.1:4428547-4429449,fimH
NZ_CP053601.1:4429692-4431035,gntP
NZ_CP053601.1:4431375-4432559,uxuA
NZ_CP053601.1:4432640-4434100,uxuB
NZ_CP053601.1:4434315-4435088,uxuR
NZ_CP053601.1:4435229-4436059,yjiC
NZ_CP053601.1:4436393-4436536,ytiD
NZ_CP053601.1:4437117-4438028,hypT
NZ_CP053601.1:4438093-4439265,iadA
NZ_CP053601.1:4439278-4439739,yjiG
NZ_CP053601.1:4439736-4440419,yjiH
NZ_CP053601.1:4440669-4441223,kptA
NZ_CP053601.1:4441236-4442414,yjiJ
NZ_CP053601.1:4442482-4443342,yjiK
NZ_CP053601.1:4443407-4443664,ytiA
NZ_CP053601.1:4443661-4444428,yjiL
NZ_CP053601.1:4444438-4445589,yjiM
NZ_CP053601.1:4445705-4446985,yjiN
NZ_CP053601.1:4447026-4448258,mdtM
NZ_CP053601.1:4448737-4449492,Unknown
NZ_CP053601.1:4449559-4450256,Unknown
NZ_CP053601.1:4450263-4453625,Unknown
NZ_CP053601.1:4453682-4454728,mcrC
NZ_CP053601.1:4454728-4456107,mcrB
NZ_CP053601.1:4456269-4456610,symE
NZ_CP053601.1:4456838-4457548,Unknown
NZ_CP053601.1:4458388-4459038,Unknown
NZ_CP053601.1:4459035-4460624,hsdM
NZ_CP053601.1:4460825-4464337,hsdR
NZ_CP053601.1:4464525-4465439,mrr
NZ_CP053601.1:4465485-4466441,yjiA
NZ_CP053601.1:4466705-4468855,btsT
NZ_CP053601.1:4469248-4469760,Unknown
NZ_CP053601.1:4469778-4471340,hpaB
NZ_CP053601.1:4471591-4472481,hpaA
NZ_CP053601.1:4472491-4473867,hpaX
NZ_CP053601.1:4473991-4474779,hpaI
NZ_CP053601.1:4474790-4475593,hpaH
NZ_CP053601.1:4475661-4476041,Unknown
NZ_CP053601.1:4476051-4476902,hpaD
NZ_CP053601.1:4476904-4478370,hpaE
NZ_CP053601.1:4478367-4479656,hpaG
NZ_CP053601.1:4479928-4480374,hpaR
NZ_CP053601.1:4480493-4482148,tsr
NZ_CP053601.1:4482197-4483558,lgoT
NZ_CP053601.1:4483773-4484686,lgoR
NZ_CP053601.1:4484825-4485847,lgoD
NZ_CP053601.1:4485985-4488276,opgB
NZ_CP053601.1:4488530-4489024,yjjA
NZ_CP053601.1:4489073-4489810,dnaC
NZ_CP053601.1:4489813-4490352,dnaT
NZ_CP053601.1:4490459-4490932,yjjB
NZ_CP053601.1:4490923-4491693,yjjP
NZ_CP053601.1:4492312-4493037,yjjQ
NZ_CP053601.1:4493710-4494498,fhuF
NZ_CP053601.1:4494914-4495000,Unknown
NZ_CP053601.1:4495035-4495121,Unknown
NZ_CP053601.1:4495150-4495236,Unknown
NZ_CP053601.1:4495504-4496535,rsmC
NZ_CP053601.1:4496638-4497051,holD
NZ_CP053601.1:4497020-4497466,rimI
